order_item_id,order_id,product_id,quantity,price_per_unit
4846,1124,771,3,17640.69
4847,1066,699,4,3029.99
4848,916,161,4,13698.37
4849,1714,122,1,20635.74
4850,1145,316,5,3638.7
4851,312,478,4,864.05
4852,477,188,4,19696.33
4853,1330,601,4,4085.21
4854,752,417,5,3396.01
4855,2307,549,5,7554.4
4856,2509,65,1,2994.49
4857,1382,537,3,13691.19
4858,598,486,2,20147.51
4859,138,513,4,552.3
4860,2213,491,5,11776.35
4861,2293,218,2,18877.17
4862,1807,421,3,19222.68
4863,2011,509,1,10760.11
4864,413,206,2,7119.81
4865,1177,505,4,5279.48
4866,1056,784,3,3711.75
4867,162,271,3,14245.15
4868,2252,672,4,10756.78
4869,1605,266,5,4463.3
4870,673,454,1,7822.67
4871,1452,644,2,1715.92
4872,2779,454,3,8253.31
4873,2650,664,1,17016.33
4874,446,133,3,6210.23
4875,2633,374,2,21229.2
4876,600,174,5,472.54
4877,2401,573,3,9785.71
4878,657,766,5,11454.78
4879,2288,323,2,8957.94
4880,459,265,3,22953.15
4881,1722,243,4,2916.11
4882,214,358,3,17405.39
4883,543,34,4,13521.55
4884,393,384,2,10390.52
4885,209,204,5,10779.88
4886,2744,413,5,6524.8
4887,1584,739,5,6976.42
4888,666,417,5,3334.84
4889,615,759,5,9828.17
4890,1656,284,1,2853.84
4891,2826,470,2,12212.06
4892,1223,282,1,10824.55
4893,957,740,4,18277.64
4894,452,724,3,13091.4
4895,513,322,1,12139.75
4896,2419,756,2,8131.87
4897,1994,529,2,14004.9
4898,1601,463,5,15111.74
4899,1690,207,3,6918.23
4900,54,479,3,9122.26
4901,9,273,4,11009.31
4902,1833,764,1,226.4
4903,381,140,4,13257.31
4904,1346,585,5,20135.4
4905,242,115,3,16766.87
4906,333,55,5,18136.49
4907,2228,72,1,7853.11
4908,2851,22,2,22308.95
4909,2546,447,1,6868.08
4910,926,547,1,18723.52
4911,1972,611,3,12512.03
4912,1221,307,5,7727.43
4913,2791,473,4,3279.93
4914,2399,481,2,2948.82
4915,2188,242,1,4223.37
4916,1574,270,3,7944.47
4917,2064,330,4,21828.08
4918,985,381,3,12824.82
4919,2760,485,5,3840.59
4920,731,350,1,1708.74
4921,2570,353,2,11210.93
4922,630,191,4,15677.68
4923,1559,414,5,23089.53
4924,1194,444,4,15473.11
4925,805,88,5,10871.78
4926,2034,123,2,21175.56
4927,2331,245,4,1218.1
4928,2854,224,5,14834.01
4929,123,193,4,986.0
4930,1775,373,5,3083.9
4931,597,534,3,24338.77
4932,1525,105,2,18893.49
4933,1186,255,4,8894.91
4934,626,513,4,498.25
4935,154,711,5,2381.72
4936,664,12,4,5808.97
4937,1071,777,1,22855.82
4938,766,772,4,19919.71
4939,2180,373,1,3161.23
4940,1509,438,3,1080.7
4941,1202,37,4,22138.69
4942,2653,780,5,6349.09
4943,2939,309,4,2073.28
4944,1384,276,5,16676.36
4945,328,11,2,20960.71
4946,1207,788,3,4191.07
4947,1921,444,3,16496.87
4948,246,707,1,441.23
4949,2797,269,5,17063.46
4950,642,190,5,10703.41
4951,2588,11,2,20651.27
4952,1168,463,5,15812.31
4953,966,519,2,969.9
4954,2245,400,3,13042.94
4955,2824,85,4,13290.88
4956,26,532,3,15567.65
4957,2333,515,3,20750.94
4958,144,274,1,6626.55
4959,1097,675,5,21275.68
4960,1135,761,5,16104.6
4961,2064,205,2,2792.41
4962,1999,35,4,16165.2
4963,2964,381,4,11898.9
4964,1534,731,3,21711.73
4965,2669,635,5,16057.38
4966,1806,128,3,16526.29
4967,410,665,1,6162.4
4968,1869,622,5,11892.43
4969,580,412,4,12779.99
4970,2536,22,5,22759.0
4971,1769,170,2,17731.58
4972,1425,410,3,20455.63
4973,2069,4,2,14938.89
4974,251,612,5,6881.83
4975,1377,362,3,15128.34
4976,271,62,2,5509.07
4977,965,214,2,4639.01
4978,1338,150,5,12975.75
4979,1270,96,5,23603.78
4980,94,335,1,13931.22
4981,502,132,2,22619.97
4982,189,545,2,5644.54
4983,2587,777,4,23580.59
4984,449,130,1,6940.14
4985,1020,128,1,17261.87
4986,85,58,3,4283.38
4987,1046,295,4,3596.02
4988,326,529,3,13400.56
4989,1158,498,5,20080.81
4990,2412,210,5,6257.76
4991,1828,767,2,11406.97
4992,1516,734,3,8089.81
4993,888,336,2,5248.04
4994,1560,108,3,23410.68
4995,1435,549,2,7607.27
4996,1593,695,2,7224.06
4997,1147,142,4,20439.21
4998,2537,135,5,5170.68
4999,1841,101,5,19655.09
5000,175,372,3,6990.44
